"year","going_out","age","gender","country","province_n_county","x100_grand_bar","anonymous_brown_globs_that_come_in_black_and_orange_wrappers","any_full_sized_candy_bar","black_jacks","bonkers_the_candy","bonkers_the_board_game","bottle_caps","boxo_raisins","broken_glow_stick","butterfinger","cadbury_creme_eggs","candy_corn","candy_that_is_clearly_just_the_stuff_given_out_for_free_at_restaurants","caramellos","cash_or_other_forms_of_legal_tender","chardonnay","chick_o_sticks_we_don_t_know_what_that_is","chiclets","coffee_crisp","creepy_religious_comics_chick_tracts","dental_paraphenalia","dots","dove_bars","fuzzy_peaches","generic_brand_acetaminophen","glow_sticks","goo_goo_clusters","good_n_plenty","gum_from_baseball_cards","gummy_bears_straight_up","hard_candy","healthy_fruit","heath_bar","hersheys_dark_chocolate","hershey_s_milk_chocolate","hersheys_kisses","hugs_actual_physical_hugs","jolly_rancher_bad_flavor","jolly_ranchers_good_flavor","joy_joy_mit_iodine","junior_mints","senior_mints","kale_smoothie","kinder_happy_hippo","kit_kat","laffy_taffy","lemon_heads","licorice_not_black","licorice_yes_black","lindt_truffle","lollipops","mars","mary_janes","maynards","mike_and_ike","milk_duds","milky_way","regular_m_ms","peanut_m_m_s","blue_m_ms","red_m_ms","third_party_m_ms","minibags_of_chips","mint_kisses","mint_juleps","mr_goodbar","necco_wafers","nerds","nestle_crunch","nown_laters","peeps","pencils","person_of_interest_season_3_dvd_box_set_not_including_disc_4_with_hilarious_outtakes","pixy_stix","reese_s_peanut_butter_cups","reeses_pieces","reggie_jackson_bar","rolos","skittles","smarties_american","smarties_commonwealth","snickers","sourpatch_kids_i_e_abominations_of_nature","spotted_dick","starburst","sweet_tarts","swedish_fish","sweetums_a_friend_to_diabetes","tic_tacs","those_odd_marshmallow_circus_peanut_things","three_musketeers","tolberone_something_or_other","trail_mix","twix","vials_of_pure_high_fructose_corn_syrup_for_main_lining_into_your_vein","vicodin","whatchamacallit_bars","white_bread","whole_wheat_anything","york_peppermint_patties"
2016,"Yes","13","Female","us","Alabama","MEH","MEH","JOY","MEH","MEH","MEH","JOY","MEH","MEH","MEH","MEH","JOY","MEH","MEH","JOY","MEH","MEH","MEH","MEH","MEH","MEH","JOY","JOY","MEH","MEH","JOY","MEH","MEH","JOY","JOY","JOY","JOY","MEH","JOY","JOY","JOY","MEH","MEH","JOY","MEH","JOY","JOY","MEH","JOY","JOY","JOY","JOY","JOY","MEH","MEH","JOY","MEH","MEH","MEH","JOY","MEH","MEH","JOY","JOY","JOY","JOY","MEH","JOY","JOY","MEH","MEH","MEH","JOY","JOY","MEH","JOY","JOY","MEH","JOY","JOY","JOY","MEH","MEH","JOY","JOY","MEH","JOY","JOY","MEH","JOY","JOY","JOY","JOY","JOY","MEH","JOY","MEH","JOY","JOY","MEH","MEH","MEH","MEH","MEH","JOY"
2016,"No","32","Male","us","GA","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","MEH","MEH","JOY","DESPAIR","MEH","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","MEH","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","MEH","DESPAIR","MEH","MEH","JOY","JOY","JOY","JOY","JOY","MEH","MEH","MEH","JOY","MEH","DESPAIR","JOY","JOY","MEH","MEH","DESPAIR","MEH","JOY","MEH","MEH","DESPAIR","MEH","MEH","JOY","MEH","JOY","MEH","DESPAIR","MEH","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR","JOY"
2016,"No","35","Male","us","ny","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","MEH","MEH","DESPAIR","MEH","JOY","MEH","DESPAIR","DESPAIR","JOY","JOY","MEH","MEH","MEH","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","JOY","MEH","MEH","DESPAIR","DESPAIR","MEH","MEH","MEH","MEH","JOY","MEH","JOY","DESPAIR","MEH","DESPAIR","JOY","JOY","DESPAIR","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","JOY","JOY","MEH","DESPAIR","MEH","MEH","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","MEH","MEH","JOY","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","DESPAIR","MEH","JOY","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","MEH"
2016,"Yes","53","Male","us","Texas, Fort Bend","MEH","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","MEH","DESPAIR","MEH","DESPAIR","JOY","JOY","DESPAIR","JOY","JOY","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","MEH","MEH","JOY","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","MEH","JOY","JOY","MEH","MEH","DESPAIR","DESPAIR","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","MEH","DESPAIR","MEH","MEH","MEH","JOY","MEH","DESPAIR","MEH","JOY","MEH","DESPAIR","MEH","MEH","JOY","MEH","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","JOY","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH"
2016,"No","33","Female","us","California","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","MEH","MEH","JOY","JOY","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","MEH","MEH","MEH","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR","MEH","MEH","JOY","DESPAIR","DESPAIR","JOY","JOY","MEH","DESPAIR","MEH","DESPAIR","JOY","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","JOY","JOY","JOY","MEH","JOY","JOY","DESPAIR","JOY","DESPAIR","JOY","JOY","DESPAIR","JOY","MEH","DESPAIR","JOY","JOY","JOY","DESPAIR","JOY","MEH","JOY","MEH","JOY","DESPAIR","DESPAIR","MEH","JOY","MEH","DESPAIR","MEH","DESPAIR","JOY","JOY","DESPAIR","JOY","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","JOY"
2016,"No","32","Male","canada","ontario","MEH","MEH","JOY","MEH","MEH","MEH","MEH","DESPAIR","MEH","JOY","JOY","MEH","MEH","JOY","JOY","MEH","MEH","MEH","JOY","DESPAIR","MEH","MEH","JOY","JOY","MEH","MEH","JOY","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","MEH","MEH","JOY","MEH","MEH","MEH","JOY","MEH","MEH","MEH","DESPAIR","JOY","MEH","JOY","MEH","MEH","MEH","JOY","JOY","JOY","JOY","JOY","JOY","JOY","MEH","JOY","MEH","JOY","MEH","JOY","JOY","MEH","MEH","DESPAIR","DESPAIR","MEH","JOY","JOY","MEH","JOY","JOY","MEH","JOY","JOY","JOY","DESPAIR","JOY","JOY","JOY","MEH","MEH","MEH","JOY","JOY","DESPAIR","JOY",NA,"JOY","MEH","MEH","MEH","JOY"
2016,"No","32","Male","us","New York","MEH","JOY","JOY","DESPAIR","JOY","DESPAIR","MEH","MEH","DESPAIR","JOY","MEH","JOY","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","MEH","MEH","DESPAIR","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","JOY","MEH","DESPAIR","DESPAIR","MEH","MEH","MEH","MEH","DESPAIR","MEH","JOY","JOY","MEH","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","JOY","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","MEH","JOY","JOY","JOY","DESPAIR","JOY","JOY","DESPAIR","JOY","JOY","MEH","DESPAIR","JOY","DESPAIR","JOY","MEH","MEH","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","JOY"
2016,"No","4","Male","us","Ohio","JOY","DESPAIR","JOY",NA,NA,NA,"JOY","DESPAIR","DESPAIR","MEH","JOY","MEH","DESPAIR","JOY","MEH","DESPAIR",NA,"DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","MEH","DESPAIR","MEH","DESPAIR","MEH","JOY","DESPAIR","JOY","JOY","JOY","MEH","MEH","DESPAIR","MEH",NA,"JOY",NA,"DESPAIR",NA,"JOY","MEH","JOY","MEH","DESPAIR","MEH","MEH","JOY","DESPAIR",NA,"MEH","JOY","JOY","JOY","JOY","JOY","JOY",NA,"MEH","MEH","DESPAIR","JOY","JOY","JOY","JOY","MEH","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY",NA,"MEH","MEH","MEH",NA,"JOY","DESPAIR",NA,"MEH","MEH","MEH",NA,"DESPAIR","DESPAIR","JOY","JOY","DESPAIR","JOY",NA,NA,"JOY","DESPAIR","DESPAIR","JOY"
2016,"Yes","43","Male","us","Arizona","JOY","DESPAIR","JOY","MEH","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","JOY","MEH","DESPAIR","DESPAIR","MEH","MEH","JOY","JOY","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","JOY","MEH","MEH","MEH","DESPAIR","MEH","DESPAIR","JOY","JOY","JOY","JOY","MEH","DESPAIR","JOY","JOY","JOY","DESPAIR","DESPAIR","JOY","JOY","MEH","JOY","JOY","DESPAIR","JOY","JOY","JOY","JOY","MEH","MEH","DESPAIR","JOY","JOY","JOY","JOY","JOY","MEH","MEH","DESPAIR","JOY","MEH","JOY","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","JOY","JOY","JOY","MEH","DESPAIR","JOY","DESPAIR","JOY","JOY","MEH","MEH","JOY","JOY","DESPAIR","MEH","MEH","DESPAIR","JOY","JOY","DESPAIR","MEH","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","MEH"
2016,"No","4","Male","us","AL","MEH","DESPAIR","JOY","MEH","MEH","JOY","DESPAIR","DESPAIR","MEH","JOY","JOY","DESPAIR","DESPAIR","MEH","JOY","JOY","JOY","JOY","MEH","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","JOY","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","MEH","DESPAIR","JOY","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","JOY","JOY","MEH","MEH","DESPAIR","MEH","MEH","MEH","JOY","DESPAIR","MEH","DESPAIR","MEH","MEH","MEH","JOY","DESPAIR","JOY","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","MEH","MEH","MEH","DESPAIR","JOY","MEH","JOY","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","MEH","MEH","DESPAIR","JOY","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","MEH"
2016,"No","38","Male","us","WA",NA,NA,"JOY","MEH",NA,NA,NA,"DESPAIR","DESPAIR",NA,"JOY","DESPAIR","MEH",NA,"JOY",NA,NA,NA,NA,"DESPAIR","DESPAIR",NA,"DESPAIR",NA,"DESPAIR",NA,NA,NA,NA,NA,NA,"DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR",NA,NA,NA,"DESPAIR",NA,"MEH",NA,NA,"DESPAIR","JOY","MEH",NA,"JOY",NA,NA,NA,NA,"JOY","MEH","MEH","MEH","MEH","MEH","MEH",NA,NA,NA,NA,"MEH",NA,NA,"DESPAIR","DESPAIR","DESPAIR",NA,"DESPAIR","DESPAIR",NA,NA,"MEH","DESPAIR","JOY","JOY",NA,"MEH","MEH",NA,"DESPAIR",NA,"DESPAIR",NA,NA,"JOY","MEH","JOY",NA,"DESPAIR",NA,"DESPAIR","DESPAIR",NA
2016,"No","34","Male","us","Maryland","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR"
2016,"No","38","Male","us","pa","JOY","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","MEH","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","MEH","DESPAIR","JOY","MEH","JOY","DESPAIR","JOY","MEH","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","MEH","DESPAIR","JOY","JOY","MEH","JOY","JOY","DESPAIR","JOY","JOY","JOY","JOY","JOY","JOY","JOY","DESPAIR","JOY","JOY","DESPAIR","JOY","DESPAIR","MEH","JOY","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","JOY","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","JOY"
2016,"No","4","Male","us","Oregon","JOY","DESPAIR","JOY","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","JOY","DESPAIR","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","MEH","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","JOY","MEH","DESPAIR","JOY","MEH","JOY","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","JOY","MEH","DESPAIR","JOY","MEH","JOY","DESPAIR","DESPAIR","JOY","JOY","JOY","MEH","JOY","MEH","MEH","MEH","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","JOY","MEH","JOY","JOY","MEH","JOY","JOY","JOY","DESPAIR","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","MEH"
2016,"Yes","45","Male","us","Texas","JOY","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","JOY","JOY","JOY","JOY","JOY","JOY","MEH","JOY","MEH","JOY","DESPAIR","JOY","MEH","JOY","JOY","DESPAIR","JOY","JOY","JOY","JOY","JOY","JOY","DESPAIR","JOY","DESPAIR","JOY","JOY","JOY","DESPAIR","JOY","JOY","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","JOY","JOY","JOY","JOY","DESPAIR","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","JOY","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","MEH","JOY","JOY","MEH","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR","DESPAIR"
2016,"Yes","17","Male","us","NJ","JOY","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","JOY","JOY","JOY","MEH","MEH","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","JOY","MEH","DESPAIR","MEH","DESPAIR","JOY","MEH","DESPAIR","JOY","MEH","JOY","JOY","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","MEH","DESPAIR","JOY","JOY","JOY","MEH","MEH","JOY","JOY","MEH","JOY","DESPAIR","DESPAIR","JOY","JOY","JOY","JOY","JOY","JOY","JOY","DESPAIR","JOY","JOY","JOY","JOY","MEH","JOY","JOY","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","MEH","MEH","MEH","MEH","MEH","JOY","JOY","DESPAIR","MEH","MEH","JOY","MEH","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","DESPAIR","JOY"
2016,"No","35","Male","us","NJ","JOY","DESPAIR","JOY","MEH","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","JOY","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","MEH","JOY","MEH","DESPAIR","MEH","MEH","MEH","DESPAIR","JOY","JOY","MEH","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","MEH","JOY","MEH","JOY","JOY","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","MEH","JOY","MEH","DESPAIR","MEH","JOY","DESPAIR","MEH","MEH","JOY","DESPAIR","MEH","MEH","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","DESPAIR",NA,"DESPAIR","MEH"
2016,"No","42","Male","us","NY","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","JOY","JOY","JOY","JOY","DESPAIR","MEH","MEH","JOY","MEH","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","MEH","MEH","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","MEH"
2016,"No","35","Male","us","CO","JOY","MEH","JOY","MEH","MEH","MEH","JOY","DESPAIR","DESPAIR","JOY","MEH","MEH","DESPAIR","JOY","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","MEH","MEH","JOY","MEH","JOY","JOY","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","JOY","DESPAIR","JOY","MEH","DESPAIR","JOY","MEH","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","JOY","JOY","JOY","JOY","MEH","JOY","MEH","JOY","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","JOY","MEH","MEH","JOY","JOY","MEH","JOY","JOY","JOY","MEH","JOY","MEH","DESPAIR","MEH","JOY","MEH","DESPAIR","MEH","DESPAIR","JOY","JOY","MEH","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","JOY"
2016,"No","4","Male","us","Pennsylvania","MEH","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","MEH","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","MEH","MEH","JOY","DESPAIR","MEH","JOY","JOY","JOY","DESPAIR","MEH","JOY","MEH","DESPAIR","JOY","MEH","JOY","MEH","MEH","MEH","MEH","JOY","JOY","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","JOY","JOY","MEH","MEH","JOY","DESPAIR","JOY","MEH","MEH","MEH","MEH","JOY","JOY","JOY","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","JOY","MEH","JOY","MEH","DESPAIR","MEH","JOY","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","JOY","JOY","MEH","JOY","JOY","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","JOY","DESPAIR","JOY","JOY","MEH","DESPAIR","JOY","JOY","JOY","JOY","DESPAIR","JOY","JOY","MEH","MEH","JOY"
2016,"No","42","Male","belgium",NA,"DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","JOY","MEH","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR"
2016,"No","31","Male","us","Illinois","JOY","MEH","JOY","MEH","MEH","MEH","JOY","MEH","DESPAIR","MEH","MEH","DESPAIR","MEH","MEH","JOY","JOY","MEH","MEH","MEH","DESPAIR","DESPAIR","JOY","MEH","MEH","MEH","MEH","MEH","DESPAIR","MEH","MEH","JOY","DESPAIR","MEH","JOY","MEH","JOY","MEH","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","MEH","MEH","MEH","JOY","JOY","DESPAIR","DESPAIR","JOY","MEH","MEH","MEH","JOY","DESPAIR","MEH","MEH","JOY","MEH","MEH","DESPAIR","DESPAIR","DESPAIR","JOY","JOY","MEH","MEH",NA,"MEH","MEH","DESPAIR","DESPAIR","MEH","JOY","MEH","MEH","MEH","JOY","MEH","MEH","JOY","MEH","MEH","JOY","MEH","JOY","MEH","MEH","DESPAIR","MEH","JOY","MEH","MEH","MEH","MEH","MEH","DESPAIR","DESPAIR","DESPAIR"
2016,"No","44","Female","canada","Alberta","MEH","MEH","JOY","MEH","MEH","MEH","JOY","MEH","DESPAIR","MEH","JOY","JOY","DESPAIR","MEH","JOY","MEH","MEH","JOY","MEH","MEH","MEH","MEH","MEH","MEH","MEH","JOY","MEH","MEH","MEH","MEH","MEH","MEH","MEH","JOY","JOY","JOY","JOY","MEH","MEH","MEH","JOY","MEH","DESPAIR","JOY","JOY","MEH","MEH","MEH","JOY","JOY","DESPAIR","MEH","MEH","MEH","JOY","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","MEH","JOY","JOY","MEH","MEH","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","JOY","MEH","MEH","JOY","DESPAIR","DESPAIR","JOY","MEH","MEH","MEH","DESPAIR","MEH","JOY","MEH","DESPAIR","DESPAIR","MEH","JOY","MEH","JOY","DESPAIR","DESPAIR","MEH","MEH","MEH","JOY"
2016,"Yes","31","Male","us","Washington","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","MEH","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","MEH","DESPAIR","MEH","JOY","JOY","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","MEH","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR","JOY","DESPAIR","MEH","DESPAIR","JOY","DESPAIR","MEH","JOY","JOY","DESPAIR","MEH","JOY","JOY","MEH","MEH","JOY","DESPAIR","MEH","JOY","JOY","DESPAIR","MEH","MEH","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR","DESPAIR"
